etamin	etamax	ptmin	ptmax	eff	deff_high	deff_low
-1.2	-0.8	25	30	0.943389	0.00122179	 0.00123313
-0.8	-0.3	25	30	0.967431	0.000829714	 0.000846723
-0.3	-0.2	25	30	0.860693	0.00306837	 0.00310315
-0.2	0.2	25	30	0.953054	0.000965656	 0.000973442
0.2	0.3	25	30	0.852771	0.00342871	 0.00376774
0.3	0.8	25	30	0.971288	0.00078929	 0.000800987
0.8	1.2	25	30	0.944408	0.00121037	 0.00121646
1.2	1.6	25	30	0.981464	0.000839376	 0.00085425
1.6	2.1	25	30	0.973784	0.000928607	 0.000939886
2.1	2.4	25	30	0.927147	0.00204665	 0.00206347
-2.4	-2.1	30	40	0.925792	0.00111898	 0.00111682
-2.1	-1.6	30	40	0.970854	0.000511619	 0.000514571
-1.6	-1.2	30	40	0.984866	0.000387393	 0.000392169
-1.2	-0.8	30	40	0.941938	0.000614811	 0.000611063
-0.8	-0.3	30	40	0.968043	0.000384113	 0.000387141
-0.3	-0.2	30	40	0.862886	0.00157731	 0.00158569
-0.2	0.2	30	40	0.955533	0.000475791	 0.000478508
0.2	0.3	30	40	0.852739	0.00164917	 0.00163863
0.3	0.8	30	40	0.971316	0.000363445	 0.000366117
0.8	1.2	30	40	0.945807	0.000586417	 0.000590701
1.2	1.6	30	40	0.98201	0.000428483	 0.000427914
1.6	2.1	30	40	0.97473	0.000482202	 0.000485803
2.1	2.4	30	40	0.928441	0.00110824	 0.00111371
-2.4	-2.1	40	60	0.927695	0.000929231	 0.000931052
-2.1	-1.6	40	60	0.970046	0.000388162	 0.000389787
-1.6	-1.2	40	60	0.985042	0.000274281	 0.00027626
-1.2	-0.8	40	60	0.943949	0.000455212	 0.000457847
-0.8	-0.3	40	60	0.969025	0.000308609	 0.00031002
-0.3	-0.2	40	60	0.860395	0.00130536	 0.00131317
-0.2	0.2	40	60	0.956551	0.000399784	 0.000400522
0.2	0.3	40	60	0.849492	0.00122414	 0.00123025
0.3	0.8	40	60	0.972457	0.000289606	 0.000291412
0.8	1.2	40	60	0.946967	0.000442553	 0.000444113
1.2	1.6	40	60	0.983667	0.000291639	 0.000294495
1.6	2.1	40	60	0.974896	0.000362535	 0.000364618
2.1	2.4	40	60	0.929629	0.000926779	 0.000931738
-2.4	-2.1	60	100	0.941011	0.00340902	 0.00345281
-2.1	-1.6	60	100	0.973379	0.00129687	 0.00132493
-1.6	-1.2	60	100	0.987347	0.000880405	 0.000907195
-1.2	-0.8	60	100	0.94409	0.00151136	 0.00153715
-0.8	-0.3	60	100	0.969678	0.00102454	 0.00103871
-0.3	-0.2	60	100	0.857112	0.00426919	 0.00435745
-0.2	0.2	60	100	0.957954	0.00130837	 0.00132877
0.2	0.3	60	100	0.856497	0.00418726	 0.00423973
0.3	0.8	60	100	0.97332	0.000957249	 0.000974119
0.8	1.2	60	100	0.947721	0.00145407	 0.00148165
1.2	1.6	60	100	0.987526	0.000939503	 0.000963169
1.6	2.1	60	100	0.976453	0.00128338	 0.00131029
2.1	2.4	60	100	0.939001	0.00342764	 0.00347504
-2.4	-2.1	100	200	0.915431	0.0128869	 0.0131187
-2.1	-1.6	100	200	0.974815	0.00470384	 0.00493552
-1.6	-1.2	100	200	0.983814	0.00306829	 0.00324198
-1.2	-0.8	100	200	0.948572	0.00448383	 0.00464708
-0.8	-0.3	100	200	0.975269	0.00302218	 0.00315557
-0.3	-0.2	100	200	0.855927	0.0128241	 0.0278587
-0.2	0.2	100	200	0.960522	0.00386341	 0.00402232
0.2	0.3	100	200	0.854243	0.0124866	 0.013419
0.3	0.8	100	200	0.975767	0.00286826	 0.00295123
0.8	1.2	100	200	0.934835	0.00497789	 0.00515095
1.2	1.6	100	200	0.985316	0.00316614	 0.0033709
1.6	2.1	100	200	0.974821	0.00495797	 0.0052035
2.1	2.4	100	200	0.928851	0.0132783	 0.0135474
